"p10","p25","p50","p75","p90","metric","comid","result_type","source2","ReportingNode","Scenario"
3.6,4,8,13,22,"FA_Tim",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
0.0262701882496272,0.0401697809133339,0.0777202072538861,0.223182556942599,0.444749994919284,"SP_ROC",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
17.8,29,39,74.5,83.4,"SP_Dur",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
573.00082,1121.6304,2719.1871,7422.59775,9053.35782,"SP_Mag",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
45,81,109,125,157.5,"Wet_BFL_Dur",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
1.483175,1.561095,1.69861,1.841255,2.24764,"Wet_BFL_Mag_10",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
1.72065,1.8199,1.84605,3.344825,5.27835,"Wet_BFL_Mag_50",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
42.5,52.75,63.5,69,103.5,"Wet_Tim",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
170,170,170,170,170,"Peak_Tim_10",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_10",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_5",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
9053.35782,9053.35782,9053.35782,9053.35782,9053.35782,"Peak_10",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
3519.8579,3519.8579,3519.8579,3519.8579,3519.8579,"Peak_2",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
7512.41808,7512.41808,7512.41808,7512.41808,7512.41808,"Peak_5",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_10",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_5",22515824,"observed","SUSTAIN_Junction_24","LA11","Aggressive_non_Infiltration_WRP0_UBF0"
194.5,197.5,206.5,219.25,247.5,"DS_Dur_WS",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
200.8,216.5,230,234.5,238.8,"DS_Tim",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
3.041175,3.0782625,3.151625,3.188125,3.266375,"DS_Mag_50",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
3.568345,3.8196025,4.12315,4.29607,4.61975,"DS_Mag_90",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
1.6,2,3,3,3.4,"FA_Dur",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
156.762920439495,205.2266313825,250.413399381334,419.628665551518,1170.54780900877,"FA_Mag",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
3.6,4,8,13,22,"FA_Tim",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
0.0120462585878669,0.0205531038606832,0.042625325992466,0.108438668556156,0.307540949987598,"SP_ROC",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
8.8,22.5,39,74.5,83.4,"SP_Dur",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
616.09268,1169.4923,2817.7319,7778.62105,9398.19482,"SP_Mag",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
45.5,81.75,109,125,157.5,"Wet_BFL_Dur",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
3.140815,3.25196,3.39972,3.612805,3.994425,"Wet_BFL_Mag_10",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
3.41795,3.51725,3.54525,5.041225,6.824975,"Wet_BFL_Mag_50",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
42.5,52.75,63.5,68.25,103,"Wet_Tim",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
170,170,170,170,170,"Peak_Tim_10",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_10",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_5",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
9398.19482,9398.19482,9398.19482,9398.19482,9398.19482,"Peak_10",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
3804.7648,3804.7648,3804.7648,3804.7648,3804.7648,"Peak_2",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
7843.48432,7843.48432,7843.48432,7843.48432,7843.48432,"Peak_5",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_10",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_5",22515824,"observed","SUSTAIN_Junction_25","F57C","Aggressive_non_Infiltration_WRP0_UBF0"
186,196.75,206,219.75,247.5,"DS_Dur_WS",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
211,225.5,230,235,238.8,"DS_Tim",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
3.041175,3.0786125,3.1525,3.18825,3.261825,"DS_Mag_50",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
3.616615,3.88298,4.22551,4.5692625,4.669605,"DS_Mag_90",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
1.6,2.5,3,3.5,4,"FA_Dur",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
165.179423372361,237.626269318826,276.012619434422,531.247222682949,1352.86064242938,"FA_Mag",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
3.6,4,8,13,22,"FA_Tim",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
0.0104131310386799,0.0270255686137813,0.0476518052265639,0.163659996789208,0.373806543867261,"SP_ROC",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
10.2,17.5,35,52.5,73.6,"SP_Dur",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
614.26752,872.21455,2946.7818,8264.55975,9841.24958,"SP_Mag",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
149.6,164,195,210,224.2,"SP_Tim",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
45.5,83.75,121,165.75,182,"Wet_BFL_Dur",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
3.068045,3.113155,3.34042,3.654595,4.12748,"Wet_BFL_Mag_10",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
3.386325,3.4418875,3.54955,5.17045,7.610375,"Wet_BFL_Mag_50",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
43,53.5,63.5,68.25,103,"Wet_Tim",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
170,170,170,170,170,"Peak_Tim_10",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_10",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_5",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
9841.24958,9841.24958,9841.24958,9841.24958,9841.24958,"Peak_10",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
4235.8745,4235.8745,4235.8745,4235.8745,4235.8745,"Peak_2",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
8311.71516,8311.71516,8311.71516,8311.71516,8311.71516,"Peak_5",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_10",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_5",22515036,"observed","SUSTAIN_Junction_26","LA8","Aggressive_non_Infiltration_WRP0_UBF0"
190,196.75,206,219.75,247.5,"DS_Dur_WS",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
210.4,225,230,235.5,239.4,"DS_Tim",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
3.042175,3.0801625,3.1584,3.19175,3.2649,"DS_Mag_50",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
3.927665,4.5422325,4.903045,5.215565,5.64897,"DS_Mag_90",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
1.6,2.5,3,3.5,4.8,"FA_Dur",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
173.370816109121,270.164104937167,343.656121313445,748.432506418865,1758.08427484398,"FA_Mag",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
3.6,4,8,13,22,"FA_Tim",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
0.0118294053644563,0.033236494272638,0.0604649959914139,0.170836210028769,0.377163880484397,"SP_ROC",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
10.6,17,35,52.5,73.6,"SP_Dur",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
784.32708,1100.98495,3329.6762,9483.4658,11053.38932,"SP_Mag",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
149.6,164,195,210,224.2,"SP_Tim",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
45.5,87.5,128,165.5,178.5,"Wet_BFL_Dur",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
3.0783,3.133,3.34909,3.8203525,4.638425,"Wet_BFL_Mag_10",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
3.53965,3.606925,3.78505,6.5993125,17.09775,"Wet_BFL_Mag_50",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
44,47.25,59,68.5,103,"Wet_Tim",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
170,170,170,170,170,"Peak_Tim_10",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_10",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_5",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
11053.38932,11053.38932,11053.38932,11053.38932,11053.38932,"Peak_10",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
5239.6643,5239.6643,5239.6643,5239.6643,5239.6643,"Peak_2",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
9517.57988,9517.57988,9517.57988,9517.57988,9517.57988,"Peak_5",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_10",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_5",22518268,"observed","SUSTAIN_Junction_27","F34D","Aggressive_non_Infiltration_WRP0_UBF0"
181.5,193.25,223,283.5,303,"DS_Dur_WS",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
162.8,176,196,209.5,230.8,"DS_Tim",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
0.0149,0.02,0.025,0.045,0.06,"DS_Mag_50",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
0.05,0.06264,0.089105,0.1230325,0.14908,"DS_Mag_90",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
3.3,3.75,5,6,6,"FA_Dur",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
13.2662830544425,29.0785454321212,192.314716246429,737.269944021215,1440.17650892776,"FA_Mag",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
4,4,7,20,38,"FA_Tim",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
0.207439681537939,0.274234693877551,0.395486388915992,0.479914993359022,0.702500427192524,"SP_ROC",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
17.8,29,41,56,81.2,"SP_Dur",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
52.04682,55.6088,84.1968,3831.47765,10065.45284,"SP_Mag",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
93.6,108.5,154,184,215.6,"SP_Tim",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
18,19.75,64,125.5,167.5,"Wet_BFL_Dur",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
0,0.00421,0.01842,0.05513,0.402275,"Wet_BFL_Mag_10",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
0.02,0.0240125,0.119725,0.8573625,4.279275,"Wet_BFL_Mag_50",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
16.5,30,55,77.75,90.5,"Wet_Tim",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
113,113,113,113,113,"Peak_Tim_10",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
5.8,8.5,48,92.75,104.9,"Peak_Tim_2",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_10",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,2.5,4.75,6.1,"Peak_Dur_2",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
1.1,1.25,1.5,1.75,1.9,"Peak_Dur_5",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
10065.45284,10065.45284,10065.45284,10065.45284,10065.45284,"Peak_10",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
347.1308,347.1308,347.1308,347.1308,347.1308,"Peak_2",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
6295.2698,6295.2698,6295.2698,6295.2698,6295.2698,"Peak_5",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_10",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,2,3,3,"Peak_Fre_2",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_5",22518270,"observed","SUSTAIN_Junction_29","F45B","Aggressive_non_Infiltration_WRP0_UBF0"
171.5,197.25,208.5,219.75,247,"DS_Dur_WS",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
210.8,224.5,230,235.5,239,"DS_Tim",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
3.07165,3.122625,3.184875,3.2474625,3.3437,"DS_Mag_50",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
4.09445,4.73430250000001,5.77092500000001,6.316365,7.11149,"DS_Mag_90",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
1.5,2,2.5,3,4.5,"FA_Dur",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
164.757293675527,247.767990925079,373.780904479759,822.17875079001,3159.80500257026,"FA_Mag",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
3.5,4,6,14,23.5,"FA_Tim",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
0.0784234449466312,0.0837490484950278,0.104415092253886,0.119944235245538,0.27047492841332,"SP_ROC",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
10,10.5,35,52.5,72.6,"SP_Dur",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
592.77784,930.40805,1227.4031,11143.1214,12789.96544,"SP_Mag",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
149.6,164,195,216.5,224.2,"SP_Tim",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
44.5,86,128,165.5,197,"Wet_BFL_Dur",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
3.17593,3.2258475,3.35669,4.6980925,5.77183,"Wet_BFL_Mag_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
3.63045,3.83155,4.627875,9.180425,31.08975,"Wet_BFL_Mag_50",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
25.5,47.25,59,70,104,"Wet_Tim",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
113,113,113,113,113,"Peak_Tim_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,2,3.5,4.4,"Peak_Dur_2",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Dur_5",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
17631.709,17631.709,17631.709,17631.709,17631.709,"Peak_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
5872.0446,5872.0446,5872.0446,5872.0446,5872.0446,"Peak_2",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
14047.15136,14047.15136,14047.15136,14047.15136,14047.15136,"Peak_5",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
1,1,1,1,1,"Peak_Fre_5",22518110,"observed","SUSTAIN_Junction_30","LA3","Aggressive_non_Infiltration_WRP0_UBF0"
171,197.25,208.5,219.75,247,"DS_Dur_WS",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
211.4,225,230,235.5,239,"DS_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
3.07165,3.122625,3.184875,3.2491125,3.344775,"DS_Mag_50",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
4.087185,4.7192325,6.37345500000001,7.4263425,8.61878,"DS_Mag_90",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
1.5,2,2.5,3,4.5,"FA_Dur",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
165.668868229659,255.417912982613,441.98295072722,944.28894233307,3342.18329877307,"FA_Mag",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
3.5,4,6,14,23.5,"FA_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
0.0973552908940252,0.101056224416667,0.114953542392567,0.180486457845408,0.321123848058585,"SP_ROC",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
10.6,11,36,52,72,"SP_Dur",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
698.33906,1054.22825,1276.2925,7538.75485,11804.66062,"SP_Mag",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
149.6,164.5,194,216.5,224.2,"SP_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
44.5,85.75,128,165.75,197,"Wet_BFL_Dur",22518274,"observed","SUSTAIN_Junction_31","F319","Aggressive_non_Infiltration_WRP0_UBF0"
